DATE;URL;NOM;ALIAS;NB_ABO
2023-01-01;https://www.facebook.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;;
2023-01-01;https://www.facebook.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';;
2021-09-01;https://www.facebook.com/bpgrandouest;BANQUE POPULAIRE - Grand Ouest;;
2021-09-01;https://www.facebook.com/Banque.Populaire.Rives.de.Paris;BANQUE POPULAIRE - Rives de Paris;;
2021-09-01;https://www.facebook.com/caisse.epargne.bourgogne.franchecomte;CAISSE D EPARGNE - Bourgogne Franche-Comté;;
2021-09-01;https://www.facebook.com/pages/Votre-Coach-by-Groupe-BPCE/1397345693853669;GROUPE BPCE - Votre Coach;;
2021-09-01;https://www.facebook.com/BanquePopDuSud;BANQUE POPULAIRE - du Sud;;
2021-09-01;https://www.facebook.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';;
2022-01-03;https://www.facebook.com/caissedepargnenormandie/;CAISSE D EPARGNE - Normandie;@caissedepargnenormandie;12782
2022-01-03;https://www.facebook.com/EspritOuest/;CAISSE D EPARGNE - Bretagne Pays de Loire;@EspritOuest;29793
2022-01-03;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);@bpmedfr;34097
2022-01-03;https://www.facebook.com/EspritBasket;CAISSE D EPARGNE - Esprit Basket;@EspritBasket;57319
2022-12-21;https://www.facebook.com/caissedepargnecotedazur;CAISSE D EPARGNE - Côte d'Azur;;
2022-12-21;http://facebook.com/creditFoncier;GROUPE BPCE - Crédit Foncier;;
2022-12-21;https://www.facebook.com/EspritOuest/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-12-21;https://www.facebook.com/Caisse.dEpargne.Auvergne.Limousin;CAISSE D EPARGNE - d'Auvergne et du Limousin;;
2022-12-21;https://www.facebook.com/BanquePopDuSud;BANQUE POPULAIRE - du Sud;;
2022-12-21;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);;
2021-12-01;https://www.facebook.com/pages/Caisse-dEpargne-de-Midi-Pyr%C3%A9n%C3%A9es/547376235300655;CAISSE D EPARGNE - Midi-Pyrénées;@caisse.epargne.midi.pyrenees;6919
2021-12-01;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);@bpmedfr;34153
2022-02-01;https://www.facebook.com/bpgrandouest;BANQUE POPULAIRE - Grand Ouest;;
2022-02-01;https://www.facebook.com/Caisse.Epargne.Hauts.de.France/;CAISSE D EPARGNE - Hauts-de-France;;
2022-02-01;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2022-02-01;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);;
2022-02-01;https://www.facebook.com/Caisse.Epargne/;CAISSE D EPARGNE - National;;
2022-03-01;https://www.facebook.com/bpgrandouest;BANQUE POPULAIRE - Grand Ouest;;
2022-03-01;https://www.facebook.com/BanquePopAura/;BANQUE POPULAIRE - Auvergne Rhône Alpes (AURA);@BanquePopAura;8019
2022-03-01;https://www.facebook.com/caissedepargnecotedazur;CAISSE D EPARGNE - Côte d'Azur;;
2022-03-01;https://www.facebook.com/horizonentrepreneurs/;CAISSE D EPARGNE - Horizon Entrepreneurs;;
2022-03-01;https://www.facebook.com/pages/Caisse-dEpargne-de-Midi-Pyr%C3%A9n%C3%A9es/547376235300655;CAISSE D EPARGNE - Midi-Pyrénées;@caisse.epargne.midi.pyrenees;
2022-03-01;https://www.facebook.com/Caisse.Epargne.Hauts.de.France/;CAISSE D EPARGNE - Hauts-de-France;;
2022-03-01;https://www.facebook.com/BanquePopulaireAquitaineCentreAtlantique;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-04-01;https://www.facebook.com/BanquePopAura/;BANQUE POPULAIRE - Auvergne Rhône Alpes (AURA);@BanquePopAura;8035
2022-04-01;https://www.facebook.com/caisse.epargne.apc/;CAISSE D EPARGNE - Aquitaine Poitou-Charentes;;
2022-04-01;https://www.facebook.com/caisse.epargne.loire.centre;CAISSE D EPARGNE - Loire-Centre;;
2022-04-01;https://www.facebook.com/Caisse.dEpargne.Auvergne.Limousin;CAISSE D EPARGNE - d'Auvergne et du Limousin;;
2022-04-01;https://www.facebook.com/CASDEN-banque-populaire;GROUPE BPCE - CASDEN;;
2022-04-01;https://www.facebook.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';;
2022-05-01;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;;
2022-05-01;https://www.facebook.com/BanquePopDuSud;BANQUE POPULAIRE - du Sud;;
2022-06-01;https://www.facebook.com/Banque.Populaire.Rives.de.Paris;BANQUE POPULAIRE - Rives de Paris;@Banque.Populaire.Rives.de.Paris;
2022-06-01;https://www.facebook.com/horizonentrepreneurs/;CAISSE D EPARGNE - Horizon Entrepreneurs;;
2022-06-01;https://www.facebook.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;;
2022-06-01;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2022-06-01;https://www.facebook.com/BPALC;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-06-01;https://www.facebook.com/EspritBasket;CAISSE D EPARGNE - Esprit Basket;@EspritBasket;
2022-07-01;https://www.facebook.com/caisse.epargne.apc/;CAISSE D EPARGNE - Aquitaine Poitou-Charentes;;
2022-07-01;https://www.facebook.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;;
2022-07-01;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2022-08-01;https://www.facebook.com/caisse.epargne.bourgogne.franchecomte;CAISSE D EPARGNE - Bourgogne Franche-Comté;;
2022-08-01;https://www.facebook.com/horizonentrepreneurs/;CAISSE D EPARGNE - Horizon Entrepreneurs;;
2022-08-01;https://www.facebook.com/EspritOuest/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-08-01;https://www.facebook.com/Caisse.dEpargne.Auvergne.Limousin;CAISSE D EPARGNE - d'Auvergne et du Limousin;;
2022-08-01;https://www.facebook.com/CreditCooperatif;GROUPE BPCE - Crédit Coopératif;;
2022-08-01;https://www.facebook.com/BPALC;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-01;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;;
2022-09-01;https://www.facebook.com/caissedepargnenormandie/;CAISSE D EPARGNE - Normandie;;
2022-09-01;https://www.facebook.com/TeamCaissedEpargne;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-09-01;https://www.facebook.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;;
2022-09-06;https://www.facebook.com/BanquePopAura/;BANQUE POPULAIRE - Auvergne Rhône Alpes (AURA);@BanquePopAura;
2022-09-06;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;;
2022-09-06;https://www.facebook.com/caisse.epargne.apc/;CAISSE D EPARGNE - Aquitaine Poitou-Charentes;;
2022-09-06;https://www.facebook.com/caisse.epargne.loire.centre;CAISSE D EPARGNE - Loire-Centre;;
2022-09-06;https://www.facebook.com/caissedepargnenormandie/;CAISSE D EPARGNE - Normandie;;
2022-09-06;https://www.facebook.com/CreditCooperatif;GROUPE BPCE - Crédit Coopératif;;
2022-09-06;https://www.facebook.com/BPALC;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-07;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;;
2022-09-07;https://www.facebook.com/caisse.epargne.bourgogne.franchecomte;CAISSE D EPARGNE - Bourgogne Franche-Comté;;
2022-09-07;https://www.facebook.com/caissedepargnenormandie/;CAISSE D EPARGNE - Normandie;;
2022-09-07;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2022-09-07;https://www.facebook.com/BanquePopDuSud;BANQUE POPULAIRE - du Sud;;
2022-09-07;https://www.facebook.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';;
2022-09-08;https://www.facebook.com/banquepopulairebfc;BANQUE POPULAIRE - Bourgogne Franche-Comté;;
2022-09-08;https://www.facebook.com/caissedepargnecotedazur;CAISSE D EPARGNE - Côte d'Azur;;
2022-09-09;https://www.facebook.com/VoileBanquePopulaire;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-09-09;https://www.facebook.com/caissedepargnecotedazur;CAISSE D EPARGNE - Côte d'Azur;;
2022-09-09;http://facebook.com/creditFoncier;GROUPE BPCE - Crédit Foncier;;
2022-09-09;https://www.facebook.com/Banque-Populaire-Occitane-610301375762888/;BANQUE POPULAIRE - Occitane;;
2022-09-09;https://www.facebook.com/horizonentrepreneurs/;CAISSE D EPARGNE - Horizon Entrepreneurs;;
2022-09-09;https://www.facebook.com/TeamCaissedEpargne;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-09-09;https://www.facebook.com/BPALC;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-26;https://www.facebook.com/banquepopulaire;BANQUE POPULAIRE - National;;
2022-09-27;https://www.facebook.com/banquepopulaire;BANQUE POPULAIRE - National;;
2022-09-27;https://www.facebook.com/caissedepargnecotedazur;CAISSE D EPARGNE - Côte d'Azur;;
2022-09-27;https://www.facebook.com/BPValdeFrance/;BANQUE POPULAIRE - Val de France;;
2022-09-27;https://www.facebook.com/Caisse-dEpargne-Ile-de-France-1515583612066589;CAISSE D EPARGNE - Ile-de-France;;
2022-09-27;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);;
2022-09-28;https://www.facebook.com/banquepopulairebfc;BANQUE POPULAIRE - Bourgogne Franche-Comté;;
2022-09-28;https://www.facebook.com/VoileBanquePopulaire;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-09-28;https://www.facebook.com/caisse.epargne.cepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-09-28;https://www.facebook.com/BPValdeFrance/;BANQUE POPULAIRE - Val de France;;
2022-09-28;https://www.facebook.com/pages/Caisse-dEpargne-de-Midi-Pyr%C3%A9n%C3%A9es/547376235300655;CAISSE D EPARGNE - Midi-Pyrénées;;
2022-09-28;https://www.facebook.com/BRED.Banque.Populaire;BANQUE POPULAIRE - BRED;;
2022-09-29;https://www.facebook.com/caisse.epargne.cepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-09-29;http://facebook.com/creditFoncier;GROUPE BPCE - Crédit Foncier;;
2022-09-29;https://www.facebook.com/EspritOuest/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-09-29;https://www.facebook.com/BRED.Banque.Populaire;BANQUE POPULAIRE - BRED;;
2022-10-01;https://www.facebook.com/BanquePopAura/;BANQUE POPULAIRE - Auvergne Rhône Alpes (AURA);@BanquePopAura;
2022-10-01;https://www.facebook.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';;
2022-10-01;https://www.facebook.com/bpmedfr/;BANQUE POPULAIRE - Méditerranée (MED);;
2022-10-03;https://www.facebook.com/BPValdeFrance/;BANQUE POPULAIRE - Val de France;;
2022-10-03;https://www.facebook.com/EspritOuest/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-10-03;https://www.facebook.com/BRED.Banque.Populaire;BANQUE POPULAIRE - BRED;;
2022-10-03;https://www.facebook.com/EspritBasket;CAISSE D EPARGNE - Esprit Basket;@EspritBasket;
2022-11-01;https://www.facebook.com/VoileBanquePopulaire;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-11-01;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;;
2022-11-01;https://www.facebook.com/Caisse.dEpargne.Auvergne.Limousin;CAISSE D EPARGNE - d'Auvergne et du Limousin;;
2022-11-01;https://www.facebook.com/EspritBasket;CAISSE D EPARGNE - Esprit Basket;;
2023-01-01;https://www.facebook.com/TeamCaissedEpargne;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2023-01-01;https://www.facebook.com/BPALC;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2021-09-01;https://www.facebook.com/caissedepargnenormandie/;CAISSE D EPARGNE - Normandie;;
2021-09-01;https://www.facebook.com/TeamCaissedEpargne;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2021-09-01;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2021-09-01;https://www.facebook.com/CreditCooperatif;GROUPE BPCE - Crédit Coopératif;;
2021-09-01;https://www.facebook.com/BRED.Banque.Populaire;BANQUE POPULAIRE - BRED;;
2022-01-03;https://www.facebook.com/banquepopulaire;BANQUE POPULAIRE - National;@banquepopulaire;80691
2022-01-03;https://www.facebook.com/banquepopulairebfc;BANQUE POPULAIRE - Bourgogne Franche-Comté;@banquepopulairebfc;9937
2022-01-03;https://www.facebook.com/caisse.epargne.grand.est.europe/;CAISSE D EPARGNE - Grand Est Europe;@caisse.epargne.grand.est.europe;
2022-01-03;https://www.facebook.com/caisse.epargne.loire.centre;CAISSE D EPARGNE - Loire-Centre;@caisse.epargne.loire.centre;15202
2022-01-03;https://www.facebook.com/pages/Votre-Coach-by-Groupe-BPCE/1397345693853669;GROUPE BPCE - Votre Coach;@VotreCoachByGroupeBPCE;38414
2022-01-03;https://www.facebook.com/BanquePopDuSud;BANQUE POPULAIRE - du Sud;@BanquePopDuSud;2691
2022-01-03;https://www.facebook.com/BanquePopulaireAquitaineCentreAtlantique;BANQUE POPULAIRE - Aquitaine Centre Atlantique;@BanquePopulaireAquitaineCentreAtlantique;8659
2022-12-21;https://www.facebook.com/banquepopulairebfc;BANQUE POPULAIRE - Bourgogne Franche-Comté;;
2022-12-21;https://www.facebook.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;;
2022-12-21;https://www.facebook.com/Groupe.BPCE.recrutement;GROUPE BPCE - Recrutement;;
2022-12-21;https://www.facebook.com/EspritBasket;CAISSE D EPARGNE - Esprit Basket;;
2021-09-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2021-09-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2021-12-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;Caisse d'Epargne Normandie;2066
2021-11-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2021-11-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2021-11-01;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-02-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;Caisse d'Epargne Normandie;2351
2022-03-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-03-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-04-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-04-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-05-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-06-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-06-01;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-07-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-07-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-07-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-07-01;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-08-01;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-09-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-09-01;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-09-06;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-09-06;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2022-09-06;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-09-06;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;;
2022-09-07;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-09-08;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-09-09;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-09-09;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;;
2022-09-27;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-09-28;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-09-28;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-09-29;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-10-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2022-10-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-10-03;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-10-03;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-12-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-12-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2023-01-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2023-01-01;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;;
2022-01-03;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;Caisse d'Epargne Loire-Centre;940
2022-01-03;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;BPALC;2097
2022-01-03;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;Groupe BPCE;1980
2022-12-21;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-12-21;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;;
2021-09-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2021-09-01;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2021-09-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2021-12-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;Team Caisse d'Epargne;246
2021-12-01;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;Caisse d'Epargne HDF;1389
2022-12-21;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2021-11-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2021-11-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2021-11-01;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-02-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;Voile Banque Populaire;41300
2022-03-01;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-04-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-04-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-06-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-06-01;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-08-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-08-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-08-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-09-06;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-09-07;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-09-08;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-09-08;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-09-09;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2022-09-09;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-09-26;https://www.instagram.com/caissedepargnehdf/;CAISSE D EPARGNE - Hauts-de-France;;
2022-09-27;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-09-27;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2022-09-27;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-09-28;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-09-28;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-10-01;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-10-01;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;;
2023-01-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2023-01-01;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2021-12-01;https://www.instagram.com/caissepargnepac/;CAISSE D EPARGNE - Provence-Alpes-Corse (CEPAC);;
2021-11-01;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-02-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;Team Caisse d'Epargne;242
2022-02-01;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;BPALC;2173
2022-02-01;http://instagram.com/groupebpce;GROUPE BPCE - Corporate;Caisse d'Epargne L-R;2023
2022-03-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-03-01;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-05-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-05-01;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-05-01;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-07-01;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-08-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2022-09-06;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-09-07;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-08;https://www.instagram.com/ce_normandie/;CAISSE D EPARGNE - Normandie;;
2022-09-09;https://www.instagram.com/caissepargne_lr/;CAISSE D EPARGNE - Languedoc-Roussillon;;
2022-09-26;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-28;https://www.instagram.com/ce_loirecentre/;CAISSE D EPARGNE - Loire-Centre;;
2022-09-28;https://www.instagram.com/banque_populaire_alc/;BANQUE POPULAIRE - Alsace Lorraine Champagne;;
2022-09-29;https://www.instagram.com/caissepargnebpl/;CAISSE D EPARGNE - Bretagne Pays de Loire;;
2022-09-29;https://www.instagram.com/bp_aca/;BANQUE POPULAIRE - Aquitaine Centre Atlantique;;
2022-12-01;https://www.instagram.com/voilebanquepopulaire/;BANQUE POPULAIRE - Voile Banque Populaire;;
2022-12-01;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2023-01-01;https://www.instagram.com/teamcaissedepargne/;CAISSE D EPARGNE - Team Caisse d'Epargne;;
2022-01-03;https://www.instagram.com/89c3/;GROUPE BPCE - 89C3;;
2022-01-03;https://twitter.com/BP_RivesParis;BANQUE POPULAIRE - Rives de Paris;@BP_RivesParis;4968
2022-01-03;https://twitter.com/CEBFC_endirect;CAISSE D EPARGNE - Bourgogne Franche-Comté;@CEBFC_endirect;
2022-01-03;https://twitter.com/89C3;GROUPE BPCE - 89C3;@89C3;4796
2022-01-03;https://twitter.com/CaissEpargneMP;CAISSE D EPARGNE - Midi-Pyrénées;@CaissEpargneMP;980
2022-01-03;https://twitter.com/bpcerecrutement;GROUPE BPCE - Recrutement;@BPCErecrutement;5147
2022-01-03;https://twitter.com/VotreCoach;GROUPE BPCE - Votre Coach;@VotreCoach;1013
2022-01-03;https://twitter.com/BRED_BP;BANQUE POPULAIRE - BRED;@BRED_BP;1816
2022-01-03;https://twitter.com/Caisse_Epargne;CAISSE D EPARGNE - National;@Caisse_Epargne;31600
2022-12-21;https://twitter.com/BanquePopulaire;BANQUE POPULAIRE - National;@BanquePopulaire;30100
2022-12-21;https://twitter.com/TeamCE;CAISSE D EPARGNE - Team Caisse d'Epargne;@TeamCE;
2022-12-21;https://twitter.com/VotreCoach;GROUPE BPCE - Votre Coach;@VotreCoach;
2022-12-21;https://twitter.com/BPMed;BANQUE POPULAIRE - Méditerranée (MED);@BPMed;5055
2022-12-21;https://twitter.com/CaissEpargneSAV;CAISSE D EPARGNE - National SAV;@CaissEpargneSAV;3104
2021-11-01;https://twitter.com/BPValdeFrance;BANQUE POPULAIRE - Val de France;@BPValdeFrance;1548
2021-11-01;https://twitter.com/EspritHandball;CAISSE D EPARGNE - Esprit Hand;@EspritHandball;34300
2021-11-01;https://twitter.com/nrjbanquepop;BANQUE POPULAIRE - Carte NRJ Banque Pop';@nrjbanquepop;
2021-11-01;https://twitter.com/CaissepargneLR;CAISSE D EPARGNE - Languedoc-Roussillon;@CaissepargneLR;2757
2021-11-01;https://twitter.com/CaissEpargneSAV;CAISSE D EPARGNE - National SAV;@CaissEpargneSAV;3066
2021-12-01;https://twitter.com/BanquePopAura;BANQUE POPULAIRE - Auvergne Rhône Alpes (AURA);@BanquePopAura;1147
2021-12-01;https://twitter.com/CEHDF;CAISSE D EPARGNE - Hauts-de-France;@CEHDF;2534
2021-12-01;https://twitter.com/bpcerecrutement;GROUPE BPCE - Recrutement;@BPCErecrutement;5140
2021-12-01;https://twitter.com/VotreCoach;GROUPE BPCE - Votre Coach;@VotreCoach;1015
2021-12-01;https://twitter.com/BPMed;BANQUE POPULAIRE - Méditerranée (MED);@BPMed;5213
2021-12-01;https://twitter.com/BP_ACA;BANQUE POPULAIRE - Aquitaine Centre Atlantique;@BP_ACA;550
